,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
199,1oe6Qv0KAMuMixxDVQLtOf,0.408,0.949,4,-6.255,1,0.103,3.94e-06,0.6,0.0868,0.28,90.816,105597
200,5NzK7S7oQQnO8eLRf7kDJx,0.7,0.601,5,-7.08,0,0.0506,0.206,4.68e-05,0.109,0.376,121.873,191687
201,5NzK7S7oQQnO8eLRf7kDJx,0.457,0.813,10,-4.07,0,0.118,0.0821,0.0,0.173,0.542,82.717,186381
202,5NzK7S7oQQnO8eLRf7kDJx,0.509,0.761,1,-5.129,0,0.283,0.00437,0.000594,0.219,0.596,80.825,288683
203,5NzK7S7oQQnO8eLRf7kDJx,0.623,0.735,7,-6.119,0,0.293,0.191,0.0,0.679,0.489,85.723,261851
204,5NzK7S7oQQnO8eLRf7kDJx,0.768,0.777,10,-6.866,0,0.176,0.0359,0.00398,0.235,0.568,92.044,178437
205,5NzK7S7oQQnO8eLRf7kDJx,0.454,0.53,6,-7.934,0,0.0936,0.0197,0.106,0.104,0.47,87.495,169077
206,5NzK7S7oQQnO8eLRf7kDJx,0.456,0.757,10,-7.516,0,0.0773,0.603,0.149,0.109,0.804,88.66,188641
207,5NzK7S7oQQnO8eLRf7kDJx,0.376,0.742,3,-6.096,0,0.0641,0.029,0.0087,0.342,0.719,174.517,191657
208,5NzK7S7oQQnO8eLRf7kDJx,0.639,0.692,1,-8.224,1,0.188,0.445,0.000796,0.0933,0.537,81.424,405733
209,5NzK7S7oQQnO8eLRf7kDJx,0.623,0.633,2,-7.453,0,0.229,0.519,0.132,0.137,0.261,168.076,206816
210,5NzK7S7oQQnO8eLRf7kDJx,0.817,0.628,5,-7.759,0,0.0448,0.0312,1.16e-05,0.0835,0.944,115.352,191755
211,5NzK7S7oQQnO8eLRf7kDJx,0.603,0.523,5,-6.07,0,0.0459,0.77,0.00168,0.189,0.382,98.961,233825
212,5NzK7S7oQQnO8eLRf7kDJx,0.917,0.71,5,-7.38,0,0.302,0.00158,0.0188,0.303,0.536,122.002,255408
213,7mYtNRrdUIZZymc5epjYHE,0.46,0.686,1,-6.43,1,0.0301,0.0324,4.45e-06,0.126,0.338,173.829,191294
214,7mYtNRrdUIZZymc5epjYHE,0.607,0.766,7,-7.558,1,0.0383,9.7e-05,0.000288,0.635,0.453,125.076,214373
215,7mYtNRrdUIZZymc5epjYHE,0.661,0.778,5,-7.248,1,0.0417,0.0051,0.000221,0.284,0.462,119.995,233987
216,7mYtNRrdUIZZymc5epjYHE,0.47,0.544,9,-8.387,0,0.043,0.0689,0.000778,0.11,0.131,119.877,286400
217,7mYtNRrdUIZZymc5epjYHE,0.53,0.748,8,-7.46,1,0.0422,0.000425,0.0238,0.108,0.453,104.94,221053
218,7mYtNRrdUIZZymc5epjYHE,0.478,0.837,7,-8.317,1,0.0329,0.0162,0.000278,0.127,0.44,120.035,272120
219,7mYtNRrdUIZZymc5epjYHE,0.419,0.584,7,-6.473,1,0.0557,0.00493,0.0,0.364,0.166,170.054,225853
220,7mYtNRrdUIZZymc5epjYHE,0.617,0.76,8,-8.702,1,0.0358,0.00547,0.0603,0.244,0.386,136.064,231093
221,7mYtNRrdUIZZymc5epjYHE,0.439,0.822,6,-7.731,0,0.0846,0.0102,0.615,0.156,0.192,129.913,238080
222,7mYtNRrdUIZZymc5epjYHE,0.704,0.538,5,-6.38,1,0.0649,0.0103,2.13e-06,0.102,0.782,95.004,182867
223,7mYtNRrdUIZZymc5epjYHE,0.637,0.543,10,-7.352,0,0.0308,0.00367,0.000756,0.0834,0.311,117.997,249360
224,7mYtNRrdUIZZymc5epjYHE,0.481,0.488,5,-9.005,1,0.0281,0.0078,0.0747,0.108,0.191,105.051,340147
225,7BivjtZDPMhWSyCPCt7rau,0.379,0.298,11,-13.726,0,0.25,0.0283,0.0245,0.175,0.141,71.479,255573
226,7BivjtZDPMhWSyCPCt7rau,0.652,0.376,8,-13.739,0,0.146,0.618,0.0299,0.162,0.289,113.172,194573
227,7BivjtZDPMhWSyCPCt7rau,0.502,0.632,4,-9.971,0,0.271,0.0571,0.054,0.226,0.193,82.738,287827
228,7BivjtZDPMhWSyCPCt7rau,0.737,0.596,1,-12.285,1,0.345,0.0532,0.000781,0.11,0.673,156.853,165760
229,7BivjtZDPMhWSyCPCt7rau,0.385,0.461,11,-12.602,0,0.507,0.0193,0.00877,0.33,0.181,78.345,238600
230,7BivjtZDPMhWSyCPCt7rau,0.559,0.53,1,-12.484,1,0.0897,0.142,0.336,0.113,0.103,72.107,171360
231,7BivjtZDPMhWSyCPCt7rau,0.731,0.335,1,-9.466,1,0.376,0.255,0.013,0.0954,0.444,179.954,215427
232,7BivjtZDPMhWSyCPCt7rau,0.718,0.591,9,-8.108,1,0.269,0.462,0.0569,0.152,0.296,129.086,126933
233,7BivjtZDPMhWSyCPCt7rau,0.295,0.371,10,-14.225,0,0.134,0.124,0.356,0.349,0.286,231.889,200933
234,7BivjtZDPMhWSyCPCt7rau,0.709,0.412,8,-11.602,1,0.488,0.144,0.000101,0.0814,0.509,174.062,310187
235,0aMC5DDAF86GvYNPaivEKd,0.218,0.904,7,-7.543,1,0.222,0.000242,0.0322,0.141,0.202,175.797,287920
236,0aMC5DDAF86GvYNPaivEKd,0.286,0.861,4,-5.925,0,0.073,0.000432,0.105,0.131,0.313,164.051,200720
237,0aMC5DDAF86GvYNPaivEKd,0.44,0.853,2,-5.773,1,0.0559,0.000171,0.00494,0.165,0.453,175.875,207453
238,0aMC5DDAF86GvYNPaivEKd,0.434,0.782,7,-6.705,1,0.0504,8.04e-05,0.266,0.328,0.379,84.938,237747
239,0aMC5DDAF86GvYNPaivEKd,0.187,0.545,9,-7.248,1,0.0371,0.00148,0.00982,0.258,0.148,206.17,325827
240,0aMC5DDAF86GvYNPaivEKd,0.233,0.0183,7,-27.897,0,0.0273,0.922,0.934,0.0891,0.033,69.088,126627
241,0aMC5DDAF86GvYNPaivEKd,0.376,0.913,7,-4.709,1,0.0563,0.000585,0.329,0.185,0.404,154.808,207067
242,0aMC5DDAF86GvYNPaivEKd,0.159,0.893,2,-4.853,1,0.0873,0.000171,0.0207,0.372,0.279,184.268,215787
243,0aMC5DDAF86GvYNPaivEKd,0.271,0.963,5,-4.3,0,0.185,3.6e-06,0.437,0.229,0.186,123.489,101267
244,0aMC5DDAF86GvYNPaivEKd,0.297,0.86,6,-4.652,0,0.0391,3.22e-05,0.00252,0.06,0.146,176.145,170133
245,0aMC5DDAF86GvYNPaivEKd,0.376,0.411,9,-10.191,0,0.0339,0.307,0.0393,0.0974,0.154,123.043,243040
246,5XbPhu08VoGqOT06oLpHhN,0.636,0.685,6,-9.151,0,0.0435,0.0886,5.52e-05,0.0922,0.784,153.086,164469
247,5XbPhu08VoGqOT06oLpHhN,0.545,0.516,9,-8.446,1,0.0804,0.139,0.000981,0.338,0.5,187.973,167376
248,5XbPhu08VoGqOT06oLpHhN,0.761,0.462,4,-9.04,1,0.0369,0.196,5.75e-05,0.165,0.519,118.913,175816
249,5XbPhu08VoGqOT06oLpHhN,0.525,0.249,2,-11.587,1,0.0278,0.71,0.011,0.11,0.223,75.063,379856
250,5XbPhu08VoGqOT06oLpHhN,0.62,0.388,11,-11.536,1,0.033,0.753,0.0062,0.268,0.367,119.26,234442
251,5XbPhu08VoGqOT06oLpHhN,0.64,0.278,9,-11.171,1,0.0279,0.471,0.102,0.108,0.146,129.98,247869
252,5XbPhu08VoGqOT06oLpHhN,0.758,0.453,5,-9.254,0,0.0412,0.52,0.00167,0.117,0.569,139.073,206816
253,5XbPhu08VoGqOT06oLpHhN,0.573,0.659,2,-8.884,1,0.0412,0.488,7.35e-05,0.246,0.73,155.908,177402
254,5XbPhu08VoGqOT06oLpHhN,0.499,0.407,9,-11.348,1,0.037,0.788,0.000117,0.0671,0.392,182.903,196389
255,5XbPhu08VoGqOT06oLpHhN,0.657,0.39,7,-9.301,1,0.206,0.438,8.73e-05,0.195,0.597,162.666,191416
256,5XbPhu08VoGqOT06oLpHhN,0.559,0.256,0,-11.561,1,0.0266,0.548,0.0027,0.0967,0.209,133.818,270989
257,5XbPhu08VoGqOT06oLpHhN,0.533,0.165,7,-12.855,1,0.0319,0.802,0.000484,0.354,0.201,111.608,351016
258,1S5FP0ZGG6XGOIdL8OsrZB,0.59,0.441,6,-12.377,0,0.338,0.831,0.0,0.114,0.66,80.292,140533
259,1S5FP0ZGG6XGOIdL8OsrZB,0.686,0.808,10,-5.516,0,0.0351,0.0154,0.0146,0.103,0.416,83.494,213707
260,1S5FP0ZGG6XGOIdL8OsrZB,0.362,0.217,6,-13.645,1,0.0366,0.907,0.314,0.115,0.304,152.303,213160
261,1S5FP0ZGG6XGOIdL8OsrZB,0.533,0.524,7,-13.847,1,0.289,0.252,0.0122,0.0989,0.295,192.179,122400
262,1S5FP0ZGG6XGOIdL8OsrZB,0.658,0.474,10,-13.156,0,0.916,0.855,0.0,0.622,0.899,115.557,18853
263,1S5FP0ZGG6XGOIdL8OsrZB,0.474,0.374,3,-7.855,1,0.0346,0.87,1.27e-05,0.108,0.3,67.935,178293
264,1S5FP0ZGG6XGOIdL8OsrZB,0.0,0.416,10,-8.495,0,0.0,0.662,0.0,0.145,0.0,0.0,12707
265,1S5FP0ZGG6XGOIdL8OsrZB,0.719,0.206,11,-12.313,0,0.3,0.218,0.000746,0.14,0.0891,99.526,74333
266,1S5FP0ZGG6XGOIdL8OsrZB,0.0,0.196,7,-13.367,1,0.0,0.216,0.089,0.126,0.0,0.0,14387
267,1S5FP0ZGG6XGOIdL8OsrZB,0.887,0.882,0,-6.434,1,0.229,0.162,0.243,0.197,0.765,103.02,269920
268,1S5FP0ZGG6XGOIdL8OsrZB,0.0,0.417,1,-9.041,1,0.0,0.372,0.0,0.523,0.0,0.0,8480
269,1S5FP0ZGG6XGOIdL8OsrZB,0.58,0.739,8,-13.059,1,0.178,0.936,0.589,0.14,0.245,108.626,120533
270,1S5FP0ZGG6XGOIdL8OsrZB,0.647,0.494,4,-10.114,0,0.0902,0.0177,0.0575,0.115,0.22,95.957,164813
271,1S5FP0ZGG6XGOIdL8OsrZB,0.512,0.302,9,-15.106,1,0.206,0.625,0.0,0.505,0.538,87.655,16693
272,1S5FP0ZGG6XGOIdL8OsrZB,0.378,0.49,4,-13.579,1,0.243,0.944,6.7e-05,0.0783,0.329,77.08,135440
273,1T5wmjLCBuuTKTpKsiAn7R,0.559,0.582,6,-10.633,0,0.0457,0.321,0.702,0.0913,0.361,156.071,204467
274,1T5wmjLCBuuTKTpKsiAn7R,0.564,0.772,2,-6.83,1,0.0503,0.21,0.098,0.445,0.483,82.992,222067
275,1T5wmjLCBuuTKTpKsiAn7R,0.708,0.637,4,-7.578,0,0.0393,0.29,0.023,0.126,0.552,95.013,268747
276,1T5wmjLCBuuTKTpKsiAn7R,0.675,0.829,1,-8.067,1,0.0449,0.424,0.00352,0.361,0.795,94.985,236747
277,1T5wmjLCBuuTKTpKsiAn7R,0.691,0.803,7,-8.947,1,0.053,0.012,0.013,0.162,0.579,92.464,213613
278,1T5wmjLCBuuTKTpKsiAn7R,0.497,0.745,5,-6.624,1,0.0533,0.0619,7.74e-05,0.0934,0.346,154.005,253493
279,1T5wmjLCBuuTKTpKsiAn7R,0.621,0.732,7,-6.803,0,0.0981,0.0747,0.151,0.189,0.61,159.999,223467
280,1T5wmjLCBuuTKTpKsiAn7R,0.52,0.576,11,-8.136,0,0.331,0.299,3.93e-06,0.1,0.222,174.063,217200
281,1T5wmjLCBuuTKTpKsiAn7R,0.6,0.56,2,-10.061,1,0.0355,0.247,0.116,0.112,0.823,101.013,207120
282,1T5wmjLCBuuTKTpKsiAn7R,0.567,0.727,6,-7.059,0,0.0619,0.135,0.01,0.347,0.396,129.854,267693
283,1T5wmjLCBuuTKTpKsiAn7R,0.541,0.627,4,-9.76,1,0.0456,0.557,0.00425,0.107,0.149,108.86,214333
284,1T5wmjLCBuuTKTpKsiAn7R,0.719,0.667,9,-6.528,0,0.0399,0.151,0.00166,0.0991,0.609,118.01,206040
285,1T5wmjLCBuuTKTpKsiAn7R,0.591,0.787,2,-6.448,1,0.0696,0.2,0.0297,0.399,0.459,83.015,245880
286,0F1pMhF8Vy74nKkQeLBfrd,0.15,0.337,7,-9.174,1,0.0294,0.83,0.00239,0.0763,0.0399,92.106,245160
287,0F1pMhF8Vy74nKkQeLBfrd,0.526,0.462,7,-7.722,0,0.0262,0.153,0.0139,0.1,0.75,171.906,230453
288,0F1pMhF8Vy74nKkQeLBfrd,0.396,0.714,2,-6.271,1,0.0379,0.553,0.372,0.11,0.116,121.122,378187
289,0F1pMhF8Vy74nKkQeLBfrd,0.578,0.513,1,-9.868,0,0.0301,0.134,0.688,0.106,0.398,162.015,232760
290,0F1pMhF8Vy74nKkQeLBfrd,0.276,0.328,0,-9.152,1,0.0289,0.25,0.000333,0.0871,0.103,72.931,290613
291,0F1pMhF8Vy74nKkQeLBfrd,0.389,0.205,0,-9.488,1,0.0362,0.89,0.0,0.095,0.221,63.224,258707
292,0F1pMhF8Vy74nKkQeLBfrd,0.481,0.518,9,-8.188,0,0.0274,0.722,0.00606,0.0975,0.365,76.019,271573
293,0F1pMhF8Vy74nKkQeLBfrd,0.442,0.534,5,-6.638,1,0.0246,0.0942,0.691,0.109,0.1,146.026,241133
294,0F1pMhF8Vy74nKkQeLBfrd,0.509,0.425,10,-10.649,1,0.0288,0.705,0.0517,0.098,0.207,70.956,195587
295,0F1pMhF8Vy74nKkQeLBfrd,0.461,0.19,0,-9.03,1,0.0298,0.832,0.0,0.104,0.227,67.343,215813
296,0F1pMhF8Vy74nKkQeLBfrd,0.663,0.522,1,-8.741,1,0.0374,0.392,5.41e-06,0.197,0.301,99.765,262520
297,2PKIZjQQgHQeDAw5fn35LO,0.607,0.477,9,-8.585,1,0.0301,0.911,0.128,0.333,0.873,87.208,153547
298,2PKIZjQQgHQeDAw5fn35LO,0.702,0.322,0,-10.054,1,0.0434,0.897,0.0,0.295,0.393,109.503,165640
299,2PKIZjQQgHQeDAw5fn35LO,0.595,0.182,2,-14.921,1,0.0289,0.854,0.00195,0.111,0.363,79.477,317013
300,2PKIZjQQgHQeDAw5fn35LO,0.513,0.606,7,-7.858,1,0.0303,0.368,0.00407,0.339,0.676,140.942,218640
301,2PKIZjQQgHQeDAw5fn35LO,0.625,0.0938,7,-18.797,1,0.0362,0.827,0.00114,0.112,0.28,143.921,241280
302,2PKIZjQQgHQeDAw5fn35LO,0.643,0.169,10,-12.156,1,0.0288,0.881,5.24e-05,0.101,0.525,91.708,169933
303,2PKIZjQQgHQeDAw5fn35LO,0.627,0.59,9,-8.621,1,0.0292,0.189,0.000262,0.0847,0.971,125.763,197893
304,2PKIZjQQgHQeDAw5fn35LO,0.641,0.265,9,-11.928,1,0.0389,0.621,0.000356,0.0839,0.382,96.538,309053
305,2PKIZjQQgHQeDAw5fn35LO,0.367,0.109,1,-14.02,1,0.0352,0.864,0.147,0.117,0.197,84.693,230373
306,2PKIZjQQgHQeDAw5fn35LO,0.582,0.558,2,-7.059,1,0.0272,0.708,0.0,0.124,0.735,115.011,178293
307,2PKIZjQQgHQeDAw5fn35LO,0.601,0.0747,8,-16.668,1,0.0373,0.894,3.23e-05,0.109,0.436,136.002,268747
308,2PKIZjQQgHQeDAw5fn35LO,0.269,0.131,9,-11.683,1,0.0325,0.985,6.2e-06,0.138,0.124,93.814,198467
309,3iZe5yKemYO68gNG9hQ33C,0.578,0.453,10,-7.147,0,0.0736,0.0948,0.0,0.108,0.207,77.496,238774
310,3iZe5yKemYO68gNG9hQ33C,0.462,0.604,1,-8.616,1,0.198,0.0665,0.0,0.0971,0.191,99.474,257472
311,3iZe5yKemYO68gNG9hQ33C,0.595,0.757,0,-4.483,1,0.247,0.363,0.0,0.373,0.558,126.277,194801
312,3iZe5yKemYO68gNG9hQ33C,0.583,0.689,6,-5.624,1,0.408,0.0391,0.0,0.234,0.725,144.751,220617
313,3iZe5yKemYO68gNG9hQ33C,0.688,0.889,2,-2.778,1,0.383,0.0857,0.0,0.141,0.67,118.882,182239
314,3iZe5yKemYO68gNG9hQ33C,0.839,0.8,7,-7.019,1,0.288,0.00848,0.0,0.0444,0.701,112.039,173700
315,3iZe5yKemYO68gNG9hQ33C,0.51,0.81,5,-3.776,0,0.213,0.271,0.0,0.13,0.691,112.212,186564
316,3iZe5yKemYO68gNG9hQ33C,0.802,0.68,5,-5.912,0,0.217,0.344,0.0,0.319,0.766,99.982,179407
317,3iZe5yKemYO68gNG9hQ33C,0.679,0.577,8,-6.595,1,0.302,0.262,0.0,0.109,0.267,86.977,202171
318,3iZe5yKemYO68gNG9hQ33C,0.795,0.805,11,-4.899,1,0.302,0.0152,0.0,0.379,0.548,99.946,198565
319,3iZe5yKemYO68gNG9hQ33C,0.666,0.661,9,-5.411,0,0.336,0.0744,0.0,0.0647,0.384,108.898,233929
320,3iZe5yKemYO68gNG9hQ33C,0.665,0.651,5,-6.06,0,0.115,0.0037,0.0,0.149,0.298,119.583,217225
321,3iZe5yKemYO68gNG9hQ33C,0.668,0.767,6,-4.402,0,0.267,0.261,0.0,0.365,0.535,178.003,242244
322,51WLEfPEEkzAWurvuY6Gco,0.863,0.717,4,-3.143,0,0.17,0.278,0.0826,0.0991,0.357,152.05,157259
323,51WLEfPEEkzAWurvuY6Gco,0.61,0.952,5,-2.501,0,0.315,0.00788,0.00324,0.172,0.332,140.065,150933
324,51WLEfPEEkzAWurvuY6Gco,0.881,0.79,10,-5.768,0,0.298,0.26,0.000223,0.313,0.779,138.964,198310
325,51WLEfPEEkzAWurvuY6Gco,0.272,0.641,7,-10.719,0,0.124,0.674,0.758,0.525,0.125,108.207,85109
326,51WLEfPEEkzAWurvuY6Gco,0.574,0.859,1,-2.401,1,0.193,0.195,0.0,0.416,0.828,171.392,152246
327,51WLEfPEEkzAWurvuY6Gco,0.805,0.78,1,-3.341,1,0.189,0.00544,0.00041,0.182,0.297,128.122,93807
328,51WLEfPEEkzAWurvuY6Gco,0.636,0.865,1,-4.457,1,0.563,0.21,2.14e-06,0.116,0.596,119.07,188308
329,51WLEfPEEkzAWurvuY6Gco,0.587,0.543,1,-9.641,1,0.536,0.15,9.39e-05,0.379,0.488,116.609,195187
330,51WLEfPEEkzAWurvuY6Gco,0.71,0.474,1,-7.466,1,0.385,0.783,4.82e-05,0.106,0.655,107.644,161487
331,51WLEfPEEkzAWurvuY6Gco,0.797,0.933,1,-6.957,1,0.166,0.0963,0.0852,0.755,0.725,119.908,80000
332,51WLEfPEEkzAWurvuY6Gco,0.66,0.762,3,-4.486,0,0.117,0.571,0.00151,0.393,0.267,114.861,180011
333,51WLEfPEEkzAWurvuY6Gco,0.722,0.862,10,-5.901,0,0.406,0.074,0.0,0.414,0.689,98.649,83516
334,51WLEfPEEkzAWurvuY6Gco,0.832,0.694,1,-4.199,1,0.593,0.0769,0.0,0.391,0.849,146.328,124333
335,51WLEfPEEkzAWurvuY6Gco,0.514,0.774,1,-5.842,1,0.291,0.0371,0.0,0.352,0.595,134.235,117482
336,51WLEfPEEkzAWurvuY6Gco,0.689,0.769,7,-7.001,1,0.301,0.0467,0.000212,0.331,0.364,95.327,212837
337,51WLEfPEEkzAWurvuY6Gco,0.695,0.849,9,-5.688,0,0.093,0.233,0.000842,0.385,0.623,140.092,86778
338,51WLEfPEEkzAWurvuY6Gco,0.367,0.739,4,-3.456,0,0.368,0.372,4.26e-05,0.364,0.217,161.378,282626
339,51WLEfPEEkzAWurvuY6Gco,0.545,0.73,8,-5.73,0,0.439,0.368,2.66e-06,0.258,0.362,108.229,148410
340,51WLEfPEEkzAWurvuY6Gco,0.484,0.85,1,-2.407,1,0.268,0.00716,2.49e-06,0.0549,0.41,152.11,135116
341,3yXIkSJWpudtgF0TZuB16U,0.274,0.184,8,-23.112,1,0.0561,0.493,0.797,0.135,0.121,86.694,333397
342,3yXIkSJWpudtgF0TZuB16U,0.765,0.397,6,-11.918,1,0.0529,0.0371,0.849,0.0975,0.43,99.994,380108
343,3yXIkSJWpudtgF0TZuB16U,0.453,0.645,2,-12.358,1,0.0527,0.117,0.823,0.158,0.0932,134.968,224349
344,3yXIkSJWpudtgF0TZuB16U,0.745,0.808,5,-9.566,0,0.051,0.000291,0.856,0.0791,0.554,132.005,307315
345,3yXIkSJWpudtgF0TZuB16U,0.701,0.779,7,-12.888,1,0.0573,0.0988,0.844,0.363,0.384,147.022,392593
346,3yXIkSJWpudtgF0TZuB16U,0.456,0.722,2,-12.615,1,0.0543,0.0189,0.895,0.297,0.0393,168.011,291029
347,3yXIkSJWpudtgF0TZuB16U,0.648,0.708,6,-9.083,0,0.0397,0.000321,0.806,0.673,0.253,132.005,366093
348,3yXIkSJWpudtgF0TZuB16U,0.431,0.314,2,-18.958,1,0.0625,0.53,0.833,0.114,0.0666,140.489,354521
349,3yXIkSJWpudtgF0TZuB16U,0.636,0.878,4,-9.275,0,0.0917,0.000369,0.873,0.374,0.214,136.129,328920
350,3yXIkSJWpudtgF0TZuB16U,0.76,0.913,10,-8.84,0,0.0772,0.154,0.79,0.932,0.703,124.02,332779
351,3yXIkSJWpudtgF0TZuB16U,0.522,0.934,5,-10.283,1,0.0701,0.0015,0.862,0.369,0.176,171.0,322802
352,3yXIkSJWpudtgF0TZuB16U,0.628,0.308,9,-19.524,1,0.0485,0.119,0.882,0.363,0.235,114.047,264389
353,1c9Sx7XdXuMptGyfCB6hHs,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,182693
354,1c9Sx7XdXuMptGyfCB6hHs,0.768,0.826,5,-4.904,1,0.0335,0.00199,0.000374,0.031,0.926,114.997,212853
355,1c9Sx7XdXuMptGyfCB6hHs,0.639,0.814,2,-5.632,0,0.0385,0.0029,2.98e-05,0.0529,0.904,123.922,188947
356,1c9Sx7XdXuMptGyfCB6hHs,0.768,0.804,2,-7.351,1,0.0349,0.0611,0.00511,0.0695,0.776,112.028,219760
357,1c9Sx7XdXuMptGyfCB6hHs,0.734,0.626,7,-5.685,1,0.0458,0.076,6.54e-06,0.168,0.44,98.559,235707
358,1c9Sx7XdXuMptGyfCB6hHs,0.561,0.286,2,-10.917,1,0.0266,0.852,3.56e-05,0.116,0.409,90.004,221720
359,1c9Sx7XdXuMptGyfCB6hHs,0.589,0.777,0,-5.386,1,0.0369,0.00629,0.0165,0.123,0.572,114.867,232787
360,1c9Sx7XdXuMptGyfCB6hHs,0.511,0.856,2,-3.763,1,0.0505,6.03e-05,0.02,0.324,0.62,154.904,187467
361,1c9Sx7XdXuMptGyfCB6hHs,0.786,0.807,0,-5.344,1,0.0398,0.00496,7.08e-05,0.0552,0.814,92.502,214160
362,1c9Sx7XdXuMptGyfCB6hHs,0.695,0.827,3,-4.202,1,0.0488,0.00499,3.14e-06,0.225,0.762,121.05,198413
363,1c9Sx7XdXuMptGyfCB6hHs,0.583,0.829,8,-8.989,1,0.0382,5.14e-06,0.852,0.104,0.682,121.023,203773
364,1c9Sx7XdXuMptGyfCB6hHs,0.677,0.434,5,-10.414,1,0.0299,0.441,0.053,0.0915,0.242,111.007,260213
365,4JW1OsBRpDNF23lDFPaFQ7,0.0715,0.269,9,-15.574,1,0.0393,0.968,0.983,0.0707,0.0381,76.561,339800
366,4JW1OsBRpDNF23lDFPaFQ7,0.143,0.377,8,-15.865,1,0.0798,0.985,0.96,0.0853,0.0362,68.546,288133
367,4JW1OsBRpDNF23lDFPaFQ7,0.126,0.22,3,-15.255,1,0.0337,0.983,0.965,0.197,0.0376,61.109,231080
368,4JW1OsBRpDNF23lDFPaFQ7,0.181,0.242,6,-17.884,1,0.0508,0.978,0.914,0.104,0.0361,65.817,245400
369,4JW1OsBRpDNF23lDFPaFQ7,0.104,0.333,7,-11.249,0,0.0337,0.613,0.347,0.0986,0.0702,76.259,293400
370,4JW1OsBRpDNF23lDFPaFQ7,0.235,0.221,7,-18.778,1,0.0477,0.984,0.888,0.0714,0.127,129.556,279120
371,4JW1OsBRpDNF23lDFPaFQ7,0.245,0.211,2,-16.086,1,0.0391,0.863,0.812,0.097,0.0399,81.466,243267
372,4JW1OsBRpDNF23lDFPaFQ7,0.401,0.321,10,-13.731,1,0.0324,0.626,0.00833,0.0666,0.159,134.688,402907
373,4JW1OsBRpDNF23lDFPaFQ7,0.185,0.17,5,-17.286,1,0.039,0.994,0.912,0.0825,0.0367,87.839,304160
374,7mcmdIquDOA2QT8h1SSZpg,0.393,0.81,7,-5.199,1,0.0337,0.334,0.735,0.303,0.575,206.122,141373
375,7mcmdIquDOA2QT8h1SSZpg,0.523,0.579,2,-9.53,1,0.0253,0.182,0.565,0.187,0.345,165.825,226293
376,7mcmdIquDOA2QT8h1SSZpg,0.496,0.402,0,-9.519,1,0.0284,0.26,0.0,0.1,0.412,107.405,99520
377,7mcmdIquDOA2QT8h1SSZpg,0.58,0.449,11,-12.317,1,0.0763,0.148,0.0663,0.131,0.324,98.293,111653
378,7mcmdIquDOA2QT8h1SSZpg,0.524,0.584,4,-9.233,1,0.0549,0.0986,0.0625,0.0495,0.359,206.568,164040
379,7mcmdIquDOA2QT8h1SSZpg,0.322,0.38,8,-11.849,1,0.0327,0.698,0.767,0.112,0.0855,71.606,85747
380,7mcmdIquDOA2QT8h1SSZpg,0.418,0.666,7,-8.269,1,0.0363,0.00125,0.959,0.0593,0.49,166.149,106960
381,7mcmdIquDOA2QT8h1SSZpg,0.701,0.543,4,-10.322,1,0.0264,0.793,0.0241,0.115,0.699,91.999,162853
382,7mcmdIquDOA2QT8h1SSZpg,0.703,0.596,6,-11.475,1,0.0431,0.172,0.76,0.0646,0.924,105.024,211827
383,7mcmdIquDOA2QT8h1SSZpg,0.755,0.365,11,-10.659,1,0.0539,0.139,0.466,0.101,0.422,147.995,170747
384,7mcmdIquDOA2QT8h1SSZpg,0.46,0.421,2,-9.233,1,0.0267,0.121,0.738,0.111,0.343,70.91,244373
385,7mcmdIquDOA2QT8h1SSZpg,0.717,0.297,0,-13.305,1,0.0447,0.992,0.892,0.126,0.653,119.875,42133
386,7mcmdIquDOA2QT8h1SSZpg,0.657,0.474,9,-8.217,1,0.0387,0.393,4.21e-05,0.103,0.197,109.144,191380
387,7mcmdIquDOA2QT8h1SSZpg,0.616,0.388,5,-12.102,0,0.0293,0.991,0.764,0.0999,0.474,106.389,100355
388,7mcmdIquDOA2QT8h1SSZpg,0.291,0.253,5,-16.029,1,0.0295,0.89,0.851,0.0992,0.258,178.807,210333
389,1IOHcoY4gPRECxpIhVGmuq,0.751,0.463,1,-10.966,1,0.281,0.0718,1.6e-05,0.105,0.276,124.009,293733
390,1IOHcoY4gPRECxpIhVGmuq,0.623,0.388,2,-8.712,0,0.0881,0.384,0.000285,0.109,0.387,133.972,304147
391,1IOHcoY4gPRECxpIhVGmuq,0.6,0.505,6,-8.092,0,0.0667,0.0686,0.0263,0.147,0.184,81.461,265227
392,1IOHcoY4gPRECxpIhVGmuq,0.653,0.445,0,-7.183,0,0.0413,0.31,0.0,0.116,0.176,144.018,216493
393,1IOHcoY4gPRECxpIhVGmuq,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,237840
394,1IOHcoY4gPRECxpIhVGmuq,0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196,312027
395,1IOHcoY4gPRECxpIhVGmuq,0.842,0.466,10,-7.231,0,0.0518,0.129,0.000582,0.187,0.214,124.922,229627
396,1IOHcoY4gPRECxpIhVGmuq,0.681,0.657,1,-7.767,1,0.337,0.48,0.0,0.295,0.639,83.87,182667
